expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_past_time,FPFix,FPReg
2,1,31,hang,37,Yes,Yes,1.0,227.0,227.0,227.0,227.0,227.0,227.0,1.0,0.0
2,1,31,them,38,Yes,Yes,1.0,174.0,174.0,174.0,174.0,174.0,174.0,1.0,0.0
2,1,31,from,39,Yes,Yes,1.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
2,1,31,the,40,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,shower,41,Yes,Yes,1.0,425.0,425.0,425.0,425.0,425.0,425.0,1.0,0.0
2,1,31,curtain,42,Yes,Yes,1.0,449.0,449.0,449.0,449.0,449.0,449.0,1.0,0.0
2,1,31,pole.,43,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,In,0,Yes,Yes,1.0,975.0,1172.0,975.0,975.0,975.0,975.0,1.0,0.0
2,1,32,no,1,Yes,Yes,1.0,645.0,645.0,645.0,645.0,645.0,645.0,1.0,0.0
2,1,32,celestial,2,Yes,Yes,1.0,875.0,5348.0,875.0,4575.0,4575.0,4575.0,1.0,0.0
2,1,32,"hurry,",3,Yes,Yes,1.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,Neptune,4,Yes,Yes,1.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,has,5,Yes,Yes,1.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,just,6,Yes,Yes,1.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,completed,7,Yes,Yes,1.0,475.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,its,8,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,first,9,Yes,Yes,1.0,194.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,orbit,10,Yes,Yes,1.0,275.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,around,11,Yes,Yes,1.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,the,12,Yes,Yes,1.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,sun,13,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,since,14,Yes,Yes,1.0,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,being,15,Yes,Yes,1.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,discovered,16,Yes,Yes,1.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,165,17,Yes,Yes,1.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,years,18,Yes,Yes,1.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,ago,19,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,by,20,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,Earthlings.,21,Yes,Yes,1.0,568.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,As,22,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,Space.com,23,Yes,Yes,1.0,675.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,"notes,",24,Yes,Yes,1.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,the,25,Yes,Yes,1.0,174.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,big,26,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,blue-green,27,Yes,Yes,1.0,899.0,1571.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,gas,28,Yes,Yes,1.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,bag,29,Yes,Yes,1.0,206.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,is,30,Yes,Yes,1.0,223.0,223.0,223.0,223.0,223.0,9385.0,1.0,1.0
2,1,32,the,31,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,only,32,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,planet,33,Yes,Yes,1.0,331.0,331.0,331.0,331.0,331.0,331.0,1.0,0.0
2,1,32,in,34,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,our,35,Yes,Yes,1.0,200.0,200.0,200.0,200.0,200.0,200.0,1.0,0.0
2,1,32,solar,36,Yes,Yes,1.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,1,32,system,37,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,32,to,38,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,32,be,39,Yes,Yes,1.0,223.0,223.0,223.0,223.0,223.0,223.0,1.0,0.0
2,1,32,discovered,40,Yes,Yes,1.0,379.0,379.0,379.0,379.0,379.0,379.0,1.0,0.0
2,1,32,by,41,Yes,Yes,1.0,176.0,176.0,176.0,176.0,176.0,176.0,1.0,0.0
2,1,32,mathematics.,42,Yes,Yes,1.0,703.0,703.0,703.0,703.0,703.0,703.0,1.0,0.0
2,1,33,When,0,Yes,Yes,1.0,493.0,493.0,493.0,493.0,493.0,493.0,1.0,0.0
2,1,33,"attacked,",1,Yes,Yes,1.0,1251.0,1251.0,1251.0,1251.0,1251.0,1251.0,1.0,0.0
2,1,33,a,2,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,skunk's,3,Yes,Yes,1.0,625.0,625.0,625.0,625.0,625.0,625.0,1.0,0.0
2,1,33,natural,4,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,33,inclination,5,Yes,Yes,1.0,603.0,603.0,603.0,603.0,603.0,603.0,1.0,0.0
2,1,33,is,6,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,to,7,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,turn,8,Yes,Yes,1.0,226.0,226.0,226.0,226.0,226.0,226.0,1.0,0.0
2,1,33,"around,",9,Yes,Yes,1.0,399.0,399.0,399.0,399.0,399.0,399.0,1.0,0.0
2,1,33,lick,10,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,its,11,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,tail,12,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,and,13,Yes,Yes,1.0,175.0,175.0,175.0,175.0,175.0,175.0,1.0,0.0
2,1,33,spray,14,Yes,Yes,1.0,352.0,352.0,352.0,352.0,352.0,352.0,1.0,0.0
2,1,33,a,15,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,noxious,16,Yes,Yes,1.0,672.0,672.0,672.0,672.0,672.0,672.0,1.0,0.0
2,1,33,scent.,17,Yes,Yes,1.0,448.0,448.0,448.0,448.0,448.0,448.0,1.0,0.0
2,1,33,That,18,Yes,Yes,1.0,279.0,279.0,279.0,279.0,279.0,279.0,1.0,0.0
2,1,33,works,19,Yes,Yes,1.0,228.0,228.0,228.0,228.0,228.0,228.0,1.0,0.0
2,1,33,when,20,Yes,Yes,1.0,372.0,372.0,372.0,372.0,372.0,372.0,1.0,0.0
2,1,33,a,21,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,skunk,22,Yes,Yes,1.0,371.0,371.0,371.0,371.0,371.0,371.0,1.0,0.0
2,1,33,faces,23,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,33,a,24,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,natural,25,Yes,Yes,1.0,319.0,319.0,319.0,319.0,319.0,319.0,1.0,0.0
2,1,33,predator,26,Yes,Yes,1.0,425.0,425.0,425.0,425.0,425.0,425.0,1.0,0.0
2,1,33,in,27,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,the,28,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,33,"wild,",29,Yes,Yes,1.0,218.0,218.0,218.0,218.0,218.0,218.0,1.0,0.0
2,1,33,but,30,Yes,Yes,1.0,281.0,281.0,281.0,281.0,281.0,281.0,1.0,0.0
